,grp,variable,value
14399,4_6,9_12,0.0039319572572451
14400,4_6,9_13,0.00813629780749105
14401,4_6,2_1,0.001426644084557931
14402,4_6,2_2,0.003417464650527127
14403,4_6,2_3,0.01966638906267916
14404,4_6,2_4,0.0005008086719974701
14405,4_6,2_5,0.05214452976430139
14406,4_6,2_6,0.07761503487517289
14407,4_6,5_1,2.9625002750680036e-05
14408,4_6,5_2,4.2339890786994e-07
14409,4_6,5_3,0.000659367919645187
14410,4_6,5_4,0.0036659720598143904
14411,4_6,5_5,0.0004352202079757815
14412,4_6,5_6,2.3712802187377108e-05
14413,4_6,5_7,0.004127670301539741
14414,4_6,5_8,0.006388741568192194
14415,4_6,5_9,0.009146042936920321
14416,4_6,5_10,0.004314486004149853
14417,4_6,5_11,0.003209588777419797
14418,4_6,5_12,0.007942168134192677
14419,4_6,5_13,0.01007131875039484
14420,4_6,5_14,0.013850316353184818
14421,4_6,3_1,0.0006649703985005232
14422,4_6,3_2,0.0013154431723686722
14423,4_6,3_3,0.00026922911210180875
14424,4_6,3_4,1.4572454377782418e-05
14425,4_6,3_5,0.006551444194849081
14426,4_6,3_6,0.00024354314135012557
14427,4_6,3_7,0.01978508432369482
14428,4_6,3_8,6.564563821523919e-05
14429,4_6,3_9,0.0002530967285588783
14430,4_6,3_10,0.0007281571299036548
14431,4_6,3_11,0.0015983323851988837
14432,4_6,3_12,6.597021641804748e-05
14433,4_6,3_13,0.0037836327923431905
14434,4_6,3_14,0.0028160813982986738
14435,4_6,3_15,0.00016737361334889472
14436,4_6,3_16,4.429641070085756e-05
14437,4_6,3_17,0.0023917780955056596
14438,4_6,3_18,0.003404799167973508
14439,4_6,3_19,0.004807828795111402
14440,4_6,3_20,0.017407053757089497
14441,4_6,3_21,0.000878783563083642
14442,4_6,3_22,0.01777371011830697
14443,4_6,4_1,0.00019101701954987415
14444,4_6,4_2,0.00018822016211083676
14445,4_6,4_3,0.03167731802653438
14446,4_6,4_4,0.1160107224002877
14447,4_6,4_5,0.13200565218013235
14448,4_6,4_6,1.0
14449,4_6,4_7,0.11177711413461397
14450,4_6,4_8,0.03724072910026693
14451,4_6,4_9,0.03557134407176596
14452,4_6,4_10,0.06445555086720797
14453,4_6,1_1,7.906227221731997e-05
14454,4_6,1_2,0.004872175426113877
14455,4_6,1_3,0.002046106224843149
14456,4_6,1_4,8.464513329286461e-05
14457,4_6,1_5,0.002021433579697521
14458,4_6,1_6,0.0014522144096718323
14459,4_6,1_7,4.179026118435509e-05
14460,4_6,1_8,0.000507887963542224
14461,4_6,1_9,0.004831958739906551
14462,4_6,1_10,0.10247566905784126
14463,4_6,1_11,0.1178948492200422
14464,4_7,13_1,4.472048652485995e-05
14465,4_7,13_2,7.06601381200338e-05
14466,4_7,13_3,0.0005251921567490822
14467,4_7,13_4,0.0008412159603130682
14468,4_7,14_1,0.00010859157354239648
14469,4_7,14_2,0.0003664603283977115
14470,4_7,14_3,0.0014498190757856826
14471,4_7,14_4,0.0022800858927194195
14472,4_7,14_5,6.914123745588623e-05
14473,4_7,14_6,0.00046656298635578655
14474,4_7,14_7,0.00032194413706063775
14475,4_7,11_1,5.1360151839870724e-05
14476,4_7,11_2,7.499519540582295e-06
14477,4_7,11_3,3.2952629038650974e-05
14478,4_7,11_4,0.0008909513010565589
14479,4_7,11_5,0.002119813824665565
14480,4_7,11_6,0.014418093809015214
14481,4_7,8_1,0.000700725959736986
14482,4_7,8_2,0.0002240698532789506
14483,4_7,8_3,7.956735341097332e-06
14484,4_7,8_4,0.0004991721198385123
14485,4_7,8_5,0.005301861190795947
14486,4_7,8_6,0.005208957089531884
14487,4_7,7_1,0.00021795951181172277
14488,4_7,7_2,0.0023150492114440745
14489,4_7,7_3,0.0003937621210596543
14490,4_7,7_4,5.8880423388651834e-05
14491,4_7,7_5,0.0019780443217063373
14492,4_7,7_6,4.309008300529797e-05
14493,4_7,7_7,0.0015157893172201644
14494,4_7,7_8,0.0005321955465086946
14495,4_7,7_9,6.559145349532943e-05
14496,4_7,7_10,0.0023645572050574695
14497,4_7,7_11,0.0036238907818841024
14498,4_7,10_1,0.00010457950787851529
14499,4_7,10_2,0.0020803011543164738
14500,4_7,10_3,0.001030063362231437
14501,4_7,10_4,0.003370622687662261
14502,4_7,10_5,0.004421800329124741
14503,4_7,10_6,0.0016009062757946267
14504,4_7,12_1,0.0005722721949424538
14505,4_7,12_2,1.7771309283663706e-05
14506,4_7,12_3,0.0003921552908043887
14507,4_7,12_4,0.0059295526726425955
14508,4_7,6_1,0.0031473876216870397
14509,4_7,6_2,0.0024214034555670202
14510,4_7,6_3,0.00256259172345814
14511,4_7,6_4,0.0001793506317409301
14512,4_7,6_5,0.0009216190240666593
14513,4_7,6_6,0.0012152792471797648
14514,4_7,6_7,0.0018521917477034786
14515,4_7,6_8,0.0006156799429696882
14516,4_7,9_1,0.00030589772604415174
14517,4_7,9_2,0.0010721388549836351
14518,4_7,9_3,0.00010936417561490239
14519,4_7,9_4,0.0008852354545164009
14520,4_7,9_5,6.59162943655736e-07
14521,4_7,9_6,0.0003587982702846779
14522,4_7,9_7,4.1403335195017044e-05
14523,4_7,9_8,0.004664038045619311
14524,4_7,9_9,0.00035815594328752055
14525,4_7,9_10,0.006109999580269255
14526,4_7,9_11,0.003883205307548476
14527,4_7,9_12,0.005027385453067565
14528,4_7,9_13,0.012328939016457673
14529,4_7,2_1,0.006649204700014626
14530,4_7,2_2,0.004038781186075826
14531,4_7,2_3,0.008695821171216539
14532,4_7,2_4,0.00014449300802129837
14533,4_7,2_5,0.059424311722293705
14534,4_7,2_6,0.23588715884658068
14535,4_7,5_1,0.001392555529893279
14536,4_7,5_2,0.00015517036477426363
14537,4_7,5_3,6.59162943655736e-07
14538,4_7,5_4,0.0017523817760353292
14539,4_7,5_5,0.00017265474373679885
14540,4_7,5_6,5.3376705922534205e-05
14541,4_7,5_7,0.0002639996455162075
14542,4_7,5_8,0.0057175472778141865
14543,4_7,5_9,0.003086228798092202
14544,4_7,5_10,0.004096743280240855
14545,4_7,5_11,0.0013000207735849299
14546,4_7,5_12,0.0027179242200449445
14547,4_7,5_13,0.0087629785241563
14548,4_7,5_14,0.0024873545115235763
14549,4_7,3_1,3.982355942841107e-08
14550,4_7,3_2,0.004816889138065001
14551,4_7,3_3,0.000977907127883902
14552,4_7,3_4,9.017274538382494e-06
14553,4_7,3_5,0.00030589772604415174
14554,4_7,3_6,0.00015021845600429666
14555,4_7,3_7,0.0003364956992381271
14556,4_7,3_8,0.0017567257390526786
14557,4_7,3_9,0.0007656342872451197
14558,4_7,3_10,0.0027063366345154655
14559,4_7,3_11,0.0003648851662345203
14560,4_7,3_12,0.0002581955083922196
14561,4_7,3_13,3.896101915966845e-05
14562,4_7,3_14,0.00015411228166025155
14563,4_7,3_15,0.005220695888796092
14564,4_7,3_16,0.011910916744252431
14565,4_7,3_17,0.0001540180334718932
14566,4_7,3_18,0.000610297454375204
14567,4_7,3_19,0.0022049796151611817
14568,4_7,3_20,0.0025887364586164303
14569,4_7,3_21,0.0038646391753557404
14570,4_7,3_22,0.013620705826462057
14571,4_7,4_1,2.5576925886914956e-05
14572,4_7,4_2,0.002147405285679628
14573,4_7,4_3,0.04217928914466667
14574,4_7,4_4,0.03794403824404598
14575,4_7,4_5,0.06676974683516282
14576,4_7,4_6,0.10900134744384113
14577,4_7,4_7,1.0
14578,4_7,4_8,0.0661411470730078
14579,4_7,4_9,0.03600714189484793
14580,4_7,4_10,0.0886343341821575
14581,4_7,1_1,0.002132214651231338
14582,4_7,1_2,0.0006404290485554894
14583,4_7,1_3,8.006393642815709e-05
14584,4_7,1_4,3.791031289530603e-05
14585,4_7,1_5,0.0013132075769808303
14586,4_7,1_6,0.00024171270262364806
14587,4_7,1_7,0.001752741301850193
14588,4_7,1_8,3.5627964538139134e-05
14589,4_7,1_9,0.006580762968041069
14590,4_7,1_10,0.05002087655341849
14591,4_7,1_11,0.050682555671784486
14592,4_8,13_1,0.0033658746148407543
14593,4_8,13_2,0.0023094796891290756
14594,4_8,13_3,0.001954572289143431
14595,4_8,13_4,0.0025621116311372646
14596,4_8,14_1,0.0020932314734048037
14597,4_8,14_2,0.0016155024782468356
14598,4_8,14_3,0.0017665389729983143
14599,4_8,14_4,6.437696441032612e-05
14600,4_8,14_5,6.271107388941814e-06
14601,4_8,14_6,0.0013924177697018996
14602,4_8,14_7,0.002865442179129933
14603,4_8,11_1,0.0002693942730914217
14604,4_8,11_2,0.00022834935353496224
14605,4_8,11_3,9.49072212021594e-05
14606,4_8,11_4,0.0011144424855325731
14607,4_8,11_5,0.0017471735892481107
14608,4_8,11_6,0.002863231206018426
14609,4_8,8_1,0.000113791993005885
14610,4_8,8_2,0.0029422754712220985
14611,4_8,8_3,0.00019116862889550116
14612,4_8,8_4,0.0012487767006152369
14613,4_8,8_5,1.6061091664774593e-06
14614,4_8,8_6,0.011995939417202487
14615,4_8,7_1,0.0001541993922779704
14616,4_8,7_2,9.236874756955196e-05
14617,4_8,7_3,0.0011159586863843845
14618,4_8,7_4,0.0005217613344346319
14619,4_8,7_5,0.0014624217739067397
14620,4_8,7_6,0.0005857044526780872
14621,4_8,7_7,0.00017168623375836273
14622,4_8,7_8,0.001250561854823286
14623,4_8,7_9,0.004484503924128836
14624,4_8,7_10,0.0012429649476076866
14625,4_8,7_11,6.475806273768171e-05
14626,4_8,10_1,0.0004300828068771481
14627,4_8,10_2,0.0006620483091986455
14628,4_8,10_3,0.0016424788080813897
14629,4_8,10_4,6.4852024216255274e-06
14630,4_8,10_5,0.000573362204896768
14631,4_8,10_6,0.0015938541040505178
14632,4_8,12_1,0.0017272343089428683
14633,4_8,12_2,0.0010858181810672273
14634,4_8,12_3,0.005296905278567396
14635,4_8,12_4,0.001770952622480396
14636,4_8,6_1,0.0014588902312146722
14637,4_8,6_2,0.001771200706095474
14638,4_8,6_3,0.0005678734557559314
14639,4_8,6_4,0.00021251556581350334
14640,4_8,6_5,0.006560706286201589
14641,4_8,6_6,0.002032013609596699
14642,4_8,6_7,0.0021987656029979186
14643,4_8,6_8,0.002238346728191311
14644,4_8,9_1,0.0018394637883007762
14645,4_8,9_2,0.0008009888339442038
14646,4_8,9_3,0.0051836156989195515
14647,4_8,9_4,5.859868667542534e-05
14648,4_8,9_5,0.003647946972334531
14649,4_8,9_6,0.0011704286034576084
14650,4_8,9_7,0.0026411750504852743
14651,4_8,9_8,0.0005048295251431029
14652,4_8,9_9,0.0049572130829110645
14653,4_8,9_10,0.004291775784272405
14654,4_8,9_11,0.008773161766960316
14655,4_8,9_12,0.002543611940718775
14656,4_8,9_13,0.0013577327663379932
14657,4_8,2_1,0.00526595888486268
14658,4_8,2_2,0.002474305767299814
14659,4_8,2_3,0.0486677970500397
14660,4_8,2_4,0.005884411122674228
14661,4_8,2_5,0.023021751227761397
14662,4_8,2_6,0.04949585246897657
14663,4_8,5_1,0.00014313524447028513
14664,4_8,5_2,0.0015002437264754025
14665,4_8,5_3,0.003647946972334356
14666,4_8,5_4,0.0006201573575059522
14667,4_8,5_5,0.0027040669467449617
14668,4_8,5_6,0.0018818615253505496
14669,4_8,5_7,0.00021155396369288635
14670,4_8,5_8,0.0005481539983835883
14671,4_8,5_9,0.0007944792656687195
14672,4_8,5_10,0.0032078832966790185
14673,4_8,5_11,0.0035164823211158093
14674,4_8,5_12,0.006294168078603646
14675,4_8,5_13,0.004076611792781621
14676,4_8,5_14,0.00424608152260057
14677,4_8,3_1,0.0013062257869162158
14678,4_8,3_2,4.06420543124647e-05
14679,4_8,3_3,2.696247206538141e-05
14680,4_8,3_4,0.0006988615334177894
14681,4_8,3_5,0.0030779756078823813
14682,4_8,3_6,2.2430059661864513e-05
14683,4_8,3_7,0.0006937367393856846
14684,4_8,3_8,0.00025565913134159823
14685,4_8,3_9,3.72797726695411e-06
14686,4_8,3_10,0.0027214067751016187
14687,4_8,3_11,0.00631688471902878
14688,4_8,3_12,0.000153175000251373
14689,4_8,3_13,0.001541405558287721
14690,4_8,3_14,0.0016990258685971465
14691,4_8,3_15,0.0017010978637864642
14692,4_8,3_16,0.0002453332979149217
14693,4_8,3_17,0.004034592693294081
14694,4_8,3_18,0.00018547698053171717
14695,4_8,3_19,0.003525587888534378
14696,4_8,3_20,0.0055822051984234945
14697,4_8,3_21,0.0016372880199599209
14698,4_8,3_22,0.001362317908520282
14699,4_8,4_1,0.00013414999845807923
14700,4_8,4_2,0.009037559523851305
14701,4_8,4_3,0.03567901900145586
14702,4_8,4_4,0.023236755728684153
14703,4_8,4_5,0.02103602922411598
14704,4_8,4_6,0.03213888169462327
14705,4_8,4_7,0.058533613377788805
14706,4_8,4_8,1.0
14707,4_8,4_9,0.11999542307690031
14708,4_8,4_10,0.03584781547438993
14709,4_8,1_1,0.0010858181810672273
14710,4_8,1_2,0.00036380612485947686
14711,4_8,1_3,0.00868620602063769
14712,4_8,1_4,0.0048650470363093236
14713,4_8,1_5,0.007222991698729045
14714,4_8,1_6,0.014972690340592275
14715,4_8,1_7,0.00667816421652155
14716,4_8,1_8,0.00958399450319153
14717,4_8,1_9,0.00261838022546386
14718,4_8,1_10,0.02137601692781719
14719,4_8,1_11,0.026544109266622328
14720,4_9,13_1,0.0021982773683796057
14721,4_9,13_2,0.006408154810427002
14722,4_9,13_3,0.006138087321535174
14723,4_9,13_4,0.0026480335585781973
14724,4_9,14_1,3.1788979655125543e-05
14725,4_9,14_2,0.0007579512256201324
14726,4_9,14_3,0.0013603781006014096
14727,4_9,14_4,0.001919505361390949
14728,4_9,14_5,0.0006481139075844845
14729,4_9,14_6,0.004336526837398165
14730,4_9,14_7,0.0052095962480987554
14731,4_9,11_1,0.0001729946919731242
14732,4_9,11_2,0.000646403463182986
14733,4_9,11_3,0.0008490530876632826
14734,4_9,11_4,0.00099317862047025
14735,4_9,11_5,0.004372186986695533
14736,4_9,11_6,0.0004724021788686875
14737,4_9,8_1,3.815703747857911e-05
14738,4_9,8_2,0.003451726841322477
14739,4_9,8_3,0.0020323530505693007
14740,4_9,8_4,1.8391185718572291e-06
14741,4_9,8_5,1.2136192821817812e-05
14742,4_9,8_6,0.004092596469779115
14743,4_9,7_1,1.371722128603333e-05
14744,4_9,7_2,0.0018611313528787057
14745,4_9,7_3,1.1695527817894425e-05
14746,4_9,7_4,0.0007592810635935273
14747,4_9,7_5,0.00020786734684739055
14748,4_9,7_6,0.0005350464277993909
14749,4_9,7_7,3.203212216320752e-05
14750,4_9,7_8,0.0039009639113925056
14751,4_9,7_9,0.0006843089246318299
14752,4_9,7_10,0.0009148941403226752
14753,4_9,7_11,2.6442219305169838e-05
14754,4_9,10_1,0.0005284956512628998
14755,4_9,10_2,0.004539289075726274
14756,4_9,10_3,0.001718770973146679
14757,4_9,10_4,0.0019171822215004104
14758,4_9,10_5,0.0056068326923226774
14759,4_9,10_6,0.012525380969545506
14760,4_9,12_1,3.6506051909566585e-07
14761,4_9,12_2,4.63446085178207e-06
14762,4_9,12_3,0.009312783690789958
14763,4_9,12_4,0.0005384367404549046
14764,4_9,6_1,0.0014999572102018296
14765,4_9,6_2,0.0008917797922586373
14766,4_9,6_3,0.00027149673146315185
14767,4_9,6_4,3.150807662330538e-05
14768,4_9,6_5,0.010677524477154183
14769,4_9,6_6,0.0021893124534153154
14770,4_9,6_7,0.00526984424437275
14771,4_9,6_8,0.010751990546876885
14772,4_9,9_1,0.001595812668686204
14773,4_9,9_2,0.0051127010439710385
14774,4_9,9_3,0.002664614345969781
14775,4_9,9_4,0.0005425796372052628
14776,4_9,9_5,0.004275848741206016
14777,4_9,9_6,0.0028370271013951277
14778,4_9,9_7,0.002583772672747887
14779,4_9,9_8,0.00033326221336886253
14780,4_9,9_9,0.011273713166154201
14781,4_9,9_10,0.004713306276763677
14782,4_9,9_11,0.014946121193296849
14783,4_9,9_12,0.0035969566345506825
14784,4_9,9_13,0.0035079686493666227
14785,4_9,2_1,0.0029348910213308557
14786,4_9,2_2,0.010258346770911368
14787,4_9,2_3,0.030832369288098915
14788,4_9,2_4,0.0023612589544695557
14789,4_9,2_5,0.056128144019950754
14790,4_9,2_6,0.017708440877582436
14791,4_9,5_1,0.0005350464277993909
14792,4_9,5_2,0.0077606119825758615
14793,4_9,5_3,0.0029619051033642086
14794,4_9,5_4,0.00045843715216380214
14795,4_9,5_5,0.003122888222306568
14796,4_9,5_6,0.005637823294548379
14797,4_9,5_7,0.0003520663121035253
14798,4_9,5_8,0.0008213163686163636
14799,4_9,5_9,3.8311812359286366e-05
14800,4_9,5_10,0.0022739394170170775
14801,4_9,5_11,0.000976664024712773
14802,4_9,5_12,0.002727570655595566
14803,4_9,5_13,0.002388479523272124
14804,4_9,5_14,0.0016479480413000602
14805,4_9,3_1,0.0018902949207170023
14806,4_9,3_2,0.0012924957688539521
14807,4_9,3_3,0.00010260621125889203
14808,4_9,3_4,0.0005522365005019451
14809,4_9,3_5,0.0005522365005019451
14810,4_9,3_6,5.499515548457071e-06
14811,4_9,3_7,0.000496422201970111
14812,4_9,3_8,9.42792698245622e-06
14813,4_9,3_9,0.0020848536262531208
14814,4_9,3_10,0.000711746838391
14815,4_9,3_11,0.0011467660251740892
14816,4_9,3_12,1.1268006352814108e-06
14817,4_9,3_13,0.002833020724646304
14818,4_9,3_14,0.004787341622037323
14819,4_9,3_15,0.0012687467502230333
14820,4_9,3_16,0.0008086546480730269
14821,4_9,3_17,0.008989373683423204
14822,4_9,3_18,0.0005642053489210326
14823,4_9,3_19,0.0009378112348765902
14824,4_9,3_20,0.0064229756972056466
14825,4_9,3_21,0.009468423888973863
14826,4_9,3_22,0.0006741048736623003
14827,4_9,4_1,2.385596820090201e-06
14828,4_9,4_2,0.007863446865390865
14829,4_9,4_3,0.01051209132222516
14830,4_9,4_4,0.02060862601645886
14831,4_9,4_5,0.01889257986468151
14832,4_9,4_6,0.02830075113298487
14833,4_9,4_7,0.029376994588675404
14834,4_9,4_8,0.1106241081040936
14835,4_9,4_9,1.0
14836,4_9,4_10,0.01955618091702793
14837,4_9,1_1,0.0007563180155480053
14838,4_9,1_2,0.0005194997495921302
14839,4_9,1_3,0.0029255531418640375
14840,4_9,1_4,0.00017122880231656485
14841,4_9,1_5,0.0021660068790541457
14842,4_9,1_6,0.021007514728859707
14843,4_9,1_7,0.0013295325963803676
14844,4_9,1_8,0.007974354085880075
14845,4_9,1_9,0.0002602188991280992
14846,4_9,1_10,0.01128942654165007
14847,4_9,1_11,0.01616512908839636
14848,4_10,13_1,0.00014787724816404723
14849,4_10,13_2,0.0004259244598553913
14850,4_10,13_3,0.002021636034304959
14851,4_10,13_4,0.0068285036750969225
14852,4_10,14_1,8.236416769057061e-06
14853,4_10,14_2,0.0009476311700864859
14854,4_10,14_3,0.0030881142635434105
14855,4_10,14_4,3.602899054825674e-06
14856,4_10,14_5,0.0006237056030957918
14857,4_10,14_6,0.00020620234011731488
14858,4_10,14_7,0.0001600548574126784
14859,4_10,11_1,0.00015004159638164135
14860,4_10,11_2,0.0001431141643976174
14861,4_10,11_3,0.0006881786758400089
14862,4_10,11_4,0.0038312817836433652
14863,4_10,11_5,0.0005009605358001726
14864,4_10,11_6,0.0011835552462137872
14865,4_10,8_1,0.0012460106142327312
14866,4_10,8_2,0.0005271129468502298
14867,4_10,8_3,7.613071754032146e-06
14868,4_10,8_4,0.006049718616690608
14869,4_10,8_5,0.0011541661872905354
14870,4_10,8_6,0.0007522804336920587
14871,4_10,7_1,1.652728635755395e-05
14872,4_10,7_2,0.0008505273828363139
14873,4_10,7_3,0.0003793941820504316
14874,4_10,7_4,0.002890509432338631
14875,4_10,7_5,7.156310168471082e-06
14876,4_10,7_6,0.00011224493466907848
14877,4_10,7_7,4.9954857894524296e-05
14878,4_10,7_8,0.0005848614363587789
14879,4_10,7_9,0.0017056367821298632
14880,4_10,7_10,0.003574355936592025
14881,4_10,7_11,0.00041073194462306966
14882,4_10,10_1,0.00035083855411157506
14883,4_10,10_2,0.001579402533328782
14884,4_10,10_3,0.000889006203413089
14885,4_10,10_4,0.0014601936814553453
14886,4_10,10_5,0.0011407252536360644
14887,4_10,10_6,0.0004430684996724286
14888,4_10,12_1,0.00031329948714801025
14889,4_10,12_2,0.003371453063656056
14890,4_10,12_3,0.0022722980897609607
14891,4_10,12_4,0.029007121748404686
14892,4_10,6_1,1.71936277749626e-05
14893,4_10,6_2,0.00019091524672983637
14894,4_10,6_3,9.36873818367928e-05
14895,4_10,6_4,0.005789763715561561
14896,4_10,6_5,0.0006545252687566923
14897,4_10,6_6,1.1303392264423527e-05
14898,4_10,6_7,0.0003576264392513131
14899,4_10,6_8,2.3823617856851173e-08
14900,4_10,9_1,0.0005423901649731834
14901,4_10,9_2,1.3326328792652412e-05
14902,4_10,9_3,1.0993413202859401e-05
14903,4_10,9_4,0.0017804217279100622
14904,4_10,9_5,0.00012922625328989654
14905,4_10,9_6,0.00025845004185180974
14906,4_10,9_7,0.000427878674034822
14907,4_10,9_8,0.0005446138301064302
14908,4_10,9_9,0.00013531346522058837
14909,4_10,9_10,0.000608680226188463
14910,4_10,9_11,0.0010385251310537301
14911,4_10,9_12,9.938518905501776e-05
14912,4_10,9_13,0.0014774673656447004
14913,4_10,2_1,0.004897729548956018
14914,4_10,2_2,0.0039039304295359514
14915,4_10,2_3,0.006575280837425508
14916,4_10,2_4,0.006282124414461401
14917,4_10,2_5,0.013926383299870716
14918,4_10,2_6,0.09016824435751211
14919,4_10,5_1,0.0008553447413993545
14920,4_10,5_2,0.0002514604962627365
14921,4_10,5_3,0.0007935021432597946
14922,4_10,5_4,0.0005934401868833878
14923,4_10,5_5,0.0007654858501979182
14924,4_10,5_6,0.00046480829086781934
14925,4_10,5_7,0.0014167447095903057
14926,4_10,5_8,3.338139167095358e-05
14927,4_10,5_9,0.00019022293745781668
14928,4_10,5_10,0.00034154693750897255
14929,4_10,5_11,0.0049982275590559995
14930,4_10,5_12,0.000770466298135059
14931,4_10,5_13,0.00011094804905397804
14932,4_10,5_14,0.000559981182534068
14933,4_10,3_1,9.512199728245571e-05
14934,4_10,3_2,1.7903203586087973e-06
14935,4_10,3_3,0.000446058459346453
14936,4_10,3_4,0.0017160697495000096
14937,4_10,3_5,0.0037491925890912863
14938,4_10,3_6,0.0004374006881456349
14939,4_10,3_7,0.009066592150976804
14940,4_10,3_8,0.0004282324610743806
14941,4_10,3_9,0.0008989752799375288
14942,4_10,3_10,0.0005044353193253294
14943,4_10,3_11,0.0022700786986978912
14944,4_10,3_12,0.003368161126653926
14945,4_10,3_13,0.00392435376434766
14946,4_10,3_14,0.0010604160881853074
14947,4_10,3_15,0.00010350571014576621
14948,4_10,3_16,0.0019868374885064098
14949,4_10,3_17,2.6812117061462036e-05
14950,4_10,3_18,0.020965887626757124
14951,4_10,3_19,0.012945254326709085
14952,4_10,3_20,0.007976257988130092
14953,4_10,3_21,0.00011314037313889633
14954,4_10,3_22,0.0006376779680804972
14955,4_10,4_1,7.473910286160574e-05
14956,4_10,4_2,4.175749801238298e-05
14957,4_10,4_3,0.03852784742235568
14958,4_10,4_4,0.01995128042488072
14959,4_10,4_5,0.0369774223129017
14960,4_10,4_6,0.05386548478849381
14961,4_10,4_7,0.07595795455210667
14962,4_10,4_8,0.0347136561923595
14963,4_10,4_9,0.020541710666869873
14964,4_10,4_10,1.0
14965,4_10,1_1,0.0006115538786925236
14966,4_10,1_2,0.008847001302984334
14967,4_10,1_3,0.019887376877694988
14968,4_10,1_4,0.031053816792645343
14969,4_10,1_5,0.025492675790065457
14970,4_10,1_6,0.006890715511081851
14971,4_10,1_7,0.03841229368118426
14972,4_10,1_8,0.02840477340188389
14973,4_10,1_9,0.08243945228781423
14974,4_10,1_10,0.15291262941610104
14975,4_10,1_11,0.13664723737099754
14976,1_1,13_1,0.00044667753757560196
14977,1_1,13_2,0.001352658532773104
14978,1_1,13_3,0.005958254318330526
14979,1_1,13_4,0.00493893451210686
14980,1_1,14_1,0.009771974287836662
14981,1_1,14_2,0.002353671418747902
14982,1_1,14_3,0.0006942737438697072
14983,1_1,14_4,0.0044378031310605085
14984,1_1,14_5,0.01101955379633768
14985,1_1,14_6,8.269954950523431e-05
14986,1_1,14_7,0.011399920072308651
14987,1_1,11_1,0.0015420052856667788
14988,1_1,11_2,0.0018740153335724638
14989,1_1,11_3,0.0019848101361395437
14990,1_1,11_4,0.012519334472157155
14991,1_1,11_5,0.014299785445854241
14992,1_1,11_6,0.0038693530900430076
14993,1_1,8_1,0.0027488054739848353
14994,1_1,8_2,7.022457814219686e-05
14995,1_1,8_3,0.020591144234389788
14996,1_1,8_4,1.0084054353500298e-05
14997,1_1,8_5,0.0008643699013357978
14998,1_1,8_6,0.00025567863691276235
14999,1_1,7_1,0.019731307554105428
15000,1_1,7_2,0.0034308568480601377
15001,1_1,7_3,0.0008469915369047109
15002,1_1,7_4,0.006043065113062101
15003,1_1,7_5,0.004797324329674374
15004,1_1,7_6,7.022457814219686e-05
15005,1_1,7_7,7.235272590368052e-06
15006,1_1,7_8,0.014850671360234508
15007,1_1,7_9,0.013012198404885251
15008,1_1,7_10,0.004181495170910944
15009,1_1,7_11,1.0175007860893878e-05
15010,1_1,10_1,0.006778056891669233
15011,1_1,10_2,0.014364716239106498
15012,1_1,10_3,0.03056149212142898
15013,1_1,10_4,0.011259406575774115
15014,1_1,10_5,0.01702225484512422
15015,1_1,10_6,0.0026383855533305698
15016,1_1,12_1,0.002762128012638257
15017,1_1,12_2,0.020328776354791814
15018,1_1,12_3,0.00030613373933168603
15019,1_1,12_4,0.020195868507983012
15020,1_1,6_1,1.3868355974826123e-06
15021,1_1,6_2,0.016642412617459922
15022,1_1,6_3,0.007922479682625619
15023,1_1,6_4,0.015719166761522785
15024,1_1,6_5,0.006076344249768106
15025,1_1,6_6,0.004596313704503134
15026,1_1,6_7,0.006598830792048167
15027,1_1,6_8,0.0009214271094963331
15028,1_1,9_1,0.0017119070999204538
15029,1_1,9_2,0.003207694252910652
15030,1_1,9_3,0.00034809630179937493
15031,1_1,9_4,0.0030913225678319053
15032,1_1,9_5,1.318969772817389e-05
15033,1_1,9_6,0.001217048442313523
15034,1_1,9_7,0.00033793905958572214
15035,1_1,9_8,0.00211893812575531
15036,1_1,9_9,0.0018416276823990183
15037,1_1,9_10,0.0009672991648785922
15038,1_1,9_11,7.3132963521034865e-06
15039,1_1,9_12,0.0004902668536609182
15040,1_1,9_13,0.0029156408309502454
15041,1_1,2_1,0.004105114283576032
15042,1_1,2_2,0.0009959557624639396
15043,1_1,2_3,0.009957936662850114
15044,1_1,2_4,0.0018831488966808908
15045,1_1,2_5,0.009799834249976543
15046,1_1,2_6,0.03424741168978986
15047,1_1,5_1,0.0037888397086086522
15048,1_1,5_2,1.3189697728009733e-05
15049,1_1,5_3,0.007150111238915164
15050,1_1,5_4,0.0021895670446488665
15051,1_1,5_5,0.008176792082073227
15052,1_1,5_6,0.0014155420057208438
15053,1_1,5_7,0.004105114283576032
15054,1_1,5_8,0.0006522593525812459
15055,1_1,5_9,0.0002649781411021577
15056,1_1,5_10,2.0168635939035126e-05
15057,1_1,5_11,0.000542584382264568
15058,1_1,5_12,0.00017341350020982032
15059,1_1,5_13,0.005643651097734149
15060,1_1,5_14,2.0985718123565366e-07
15061,1_1,3_1,0.00043933947048320135
15062,1_1,3_2,0.0018740153335724638
15063,1_1,3_3,0.0025397232218466585
15064,1_1,3_4,0.0017119070999204538
15065,1_1,3_5,0.010000400483704918
15066,1_1,3_6,0.01159485136603133
15067,1_1,3_7,0.0186751642366158
15068,1_1,3_8,0.002725038569002399
15069,1_1,3_9,0.03940293208751137
15070,1_1,3_10,0.03833626572292554
15071,1_1,3_11,0.014572523864343746
15072,1_1,3_12,0.047074338958131394
