grp,variable,value
3_8,11_3,0.010108418555926554
3_8,11_4,0.02787178968958375
3_8,11_5,0.0664097907541734
3_8,11_6,0.13747611961212555
3_8,8_1,0.015437657572227557
3_8,8_2,0.013487302919805025
3_8,8_3,0.02466322238880235
3_8,8_4,0.02323262016951663
3_8,8_5,0.08502276736016415
3_8,8_6,0.0747852135430093
3_8,7_1,0.024177385738869933
3_8,7_2,0.023791571969869876
3_8,7_3,0.014488900307145449
3_8,7_4,0.02541317215682708
3_8,7_5,0.04498678192535149
3_8,7_6,0.03276201392822647
3_8,7_7,0.06574145458568437
3_8,7_8,0.0679849401618539
3_8,7_9,0.06270166186388408
3_8,7_10,0.040492988237567404
3_8,7_11,0.032412866178719676
3_8,10_1,0.05347918870524144
3_8,10_2,0.10225276929464519
3_8,10_3,0.07170215469008723
3_8,10_4,0.10836886354594268
3_8,10_5,0.06239015594409963
3_8,10_6,0.07344593320002821
3_8,12_1,0.006933722986486129
3_8,12_2,0.0015803848799134878
3_8,12_3,0.05086763576813078
3_8,12_4,0.05565609657787621
3_8,6_1,0.07879526276315506
3_8,6_2,0.06406917851954837
3_8,6_3,0.025486283226526393
3_8,6_4,0.05333039307744445
3_8,6_5,0.07789837272555955
3_8,6_6,0.10334937866730555
3_8,6_7,0.051234450348767474
3_8,6_8,0.04066764350186579
3_8,9_1,2.2770270835228956e-05
3_8,9_2,0.025253001193031834
3_8,9_3,0.0475605534073879
3_8,9_4,0.02323262016951663
3_8,9_5,0.04032323564721654
3_8,9_6,0.02109936779856483
3_8,9_7,0.019716631355977128
3_8,9_8,0.037263564718904574
3_8,9_9,0.06284471302900509
3_8,9_10,0.05483380268568582
3_8,9_11,0.06292559881462848
3_8,9_12,0.05372901828072413
3_8,9_13,0.055700559163648064
3_8,2_1,0.00012149938872283027
3_8,2_2,0.004162998396639695
3_8,2_3,0.0005799562148194739
3_8,2_4,0.006294808025189526
3_8,2_5,0.004049840360156089
3_8,2_6,0.008820271529535918
3_8,5_1,0.06662818477261373
3_8,5_2,0.014747920431823295
3_8,5_3,0.026392736994469913
3_8,5_4,0.002594446441607456
3_8,5_5,0.0353065901907169
3_8,5_6,0.052120521265192045
3_8,5_7,0.014929257099760488
3_8,5_8,0.02264459642772708
3_8,5_9,0.01295348858357776
3_8,5_10,0.06419273520870333
3_8,5_11,0.014651516718550053
3_8,5_12,0.05436294925952017
3_8,5_13,0.05921750144643358
3_8,5_14,0.05030394810716625
3_8,3_1,0.0005139352261951243
3_8,3_2,0.0021922747403521816
3_8,3_3,0.050744640639617505
3_8,3_4,0.006249051881850002
3_8,3_5,0.026851794053087123
3_8,3_6,0.019669535181252428
3_8,3_7,0.011273820950657728
3_8,3_8,1.0
3_8,3_9,0.03256419235105581
3_8,3_10,0.09023971036370851
3_8,3_11,0.017375373384492503
3_8,3_12,0.007459000083932198
3_8,3_13,0.11201754664021742
3_8,3_14,0.054028345716856156
3_8,3_15,0.08159747441554262
3_8,3_16,0.11950805752958253
3_8,3_17,0.05412026106261545
3_8,3_18,0.005762809915502205
3_8,3_19,0.003949537500320658
3_8,3_20,0.06158751197077807
3_8,3_21,0.11837794417883078
3_8,3_22,0.022657884492124306
3_8,4_1,0.010701786118487905
3_8,4_2,0.005994089758858821
3_8,4_3,0.00022214550123913885
3_8,4_4,0.0054470674618569866
3_8,4_5,0.00014086356257556412
3_8,4_6,0.0002460094461782255
3_8,4_7,0.00675104338647627
3_8,4_8,0.0011101831497854603
3_8,4_9,4.440832899599495e-05
3_8,4_10,0.0019203272500827248
3_8,1_1,0.0015803848799134878
3_8,1_2,0.0014621326305564234
3_8,1_3,0.0020252404339262146
3_8,1_4,0.029625094680838727
3_8,1_5,0.003987448024829817
3_8,1_6,0.026640266570107353
3_8,1_7,0.034172378884394096
3_8,1_8,0.07030037265763295
3_8,1_9,0.0342462836447184
3_8,1_10,0.0004381156020631845
3_8,1_11,0.0038319958335816867
3_9,13_1,0.0521762127715394
3_9,13_2,0.05675012909813462
3_9,13_3,0.03466787206668949
3_9,13_4,0.03753607146058216
3_9,14_1,0.0028914212341909205
3_9,14_2,0.03587678407965734
3_9,14_3,0.06601701631437748
3_9,14_4,0.1239745756461075
3_9,14_5,0.0950959528875932
3_9,14_6,0.06037009571998843
3_9,14_7,0.05758283717437018
3_9,11_1,0.011265415775951259
3_9,11_2,0.01641046521552953
3_9,11_3,0.0034700781269406144
3_9,11_4,0.038085323225547696
3_9,11_5,0.07435141749181685
3_9,11_6,0.061555932205286386
3_9,8_1,0.007366421020524781
3_9,8_2,0.04272737470055156
3_9,8_3,0.04128855087229646
3_9,8_4,0.025834494817514157
3_9,8_5,0.07457355041536114
3_9,8_6,0.061820365902692624
3_9,7_1,0.005818663393163531
3_9,7_2,0.014306493037533266
3_9,7_3,0.00010849732423127821
3_9,7_4,0.01592868185105561
3_9,7_5,0.0395680206535705
3_9,7_6,0.028480837666332182
3_9,7_7,0.05780830990288431
3_9,7_8,0.12325983222922998
3_9,7_9,0.012860568462285907
3_9,7_10,0.028896491597057438
3_9,7_11,0.07006141399883503
3_9,10_1,0.05647382241086157
3_9,10_2,0.027980890216962956
3_9,10_3,0.18808584161317893
3_9,10_4,0.178199507023004
3_9,10_5,0.10521404213719512
3_9,10_6,0.044274777647115536
3_9,12_1,0.0019029152685966983
3_9,12_2,0.004433078484820936
3_9,12_3,0.12508195800934455
3_9,12_4,0.13751081770658627
3_9,6_1,0.06111207484693153
3_9,6_2,0.13110955525700196
3_9,6_3,0.10909061891410418
3_9,6_4,0.13772471485670026
3_9,6_5,0.15358321282453583
3_9,6_6,0.0744884765735785
3_9,6_7,0.061353558010087225
3_9,6_8,0.024447966123233824
3_9,9_1,0.040369217236222714
3_9,9_2,0.015364239136076804
3_9,9_3,0.00949717400677834
3_9,9_4,0.005927450343505821
3_9,9_5,0.03501671782062455
3_9,9_6,0.04117885541738355
3_9,9_7,0.008210113337756314
3_9,9_8,0.03154792541136141
3_9,9_9,0.008565100117222677
3_9,9_10,0.029936534177191613
3_9,9_11,0.0860703680041216
3_9,9_12,0.061987462887391216
3_9,9_13,0.06228948548221672
3_9,2_1,0.005803985530955739
3_9,2_2,0.0031415779919159565
3_9,2_3,0.0010924770786945206
3_9,2_4,0.006081414293806894
3_9,2_5,0.0034640782289143282
3_9,2_6,0.006579281062893117
3_9,5_1,0.09639475030146581
3_9,5_2,0.041923154633067825
3_9,5_3,0.05702459076254153
3_9,5_4,0.028083981826431435
3_9,5_5,0.030393724972831958
3_9,5_6,0.09430671515611694
3_9,5_7,0.0717096542265985
3_9,5_8,0.043465825886537454
3_9,5_9,0.017339038614304494
3_9,5_10,0.07348639718854037
3_9,5_11,0.025904762608240522
3_9,5_12,0.19022093879447416
3_9,5_13,0.077951055655631
3_9,5_14,0.08491403259780264
3_9,3_1,0.0005244049642264808
3_9,3_2,0.00038929971915331444
3_9,3_3,0.04543349800086307
3_9,3_4,1.5297229672450118e-06
3_9,3_5,0.03164120317493528
3_9,3_6,0.007265626211577248
3_9,3_7,0.009350986713784062
3_9,3_8,0.030627872264154598
3_9,3_9,1.0
3_9,3_10,0.011493265505869049
3_9,3_11,0.0145621252798985
3_9,3_12,0.0010662092836998796
3_9,3_13,0.05037020274238005
3_9,3_14,0.04016801891892421
3_9,3_15,0.08419178237806095
3_9,3_16,0.13705614944899158
3_9,3_17,0.05137172632160695
3_9,3_18,0.07348639718854037
3_9,3_19,0.009180358149537297
3_9,3_20,0.09053713110054179
3_9,3_21,0.07923881575251449
3_9,3_22,0.015015841892239349
3_9,4_1,0.0024225743875091535
3_9,4_2,0.004537087285064245
3_9,4_3,0.00041475340866317206
3_9,4_4,0.0009272568504714821
3_9,4_5,0.00964369806270614
3_9,4_6,0.0008920905847532836
3_9,4_7,0.002767354680544854
3_9,4_8,1.5225904222235315e-05
3_9,4_9,0.009236348404500624
3_9,4_10,0.0037915773949775827
3_9,1_1,0.02149291239216933
3_9,1_2,0.003946303465177913
3_9,1_3,0.011061828831292678
3_9,1_4,0.12855067041478882
3_9,1_5,0.036127232978062924
3_9,1_6,0.03079145830698429
3_9,1_7,0.05024540564246775
3_9,1_8,0.10313370263539061
3_9,1_9,0.0809953854063476
3_9,1_10,2.6302662048527664e-05
3_9,1_11,0.019520801216399517
3_10,13_1,0.002109331143059014
3_10,13_2,0.0027496532856013368
3_10,13_3,0.002529290867349266
3_10,13_4,0.014561025652565385
3_10,14_1,0.0027388525443848557
3_10,14_2,0.006176583118449866
3_10,14_3,0.010938682613824855
3_10,14_4,0.007475842082348638
3_10,14_5,0.015078229022765118
3_10,14_6,0.003361770180214612
3_10,14_7,0.014287512719046202
3_10,11_1,0.0045998134827591785
3_10,11_2,0.008846999727842144
3_10,11_3,0.0002640918415848976
3_10,11_4,0.011913532515635332
3_10,11_5,0.017934433256010386
3_10,11_6,0.27156837004523804
3_10,8_1,0.0024927677199489827
3_10,8_2,0.0009582641098031022
3_10,8_3,0.006065132931461493
3_10,8_4,0.002533675017426335
3_10,8_5,0.1140001232916819
3_10,8_6,0.0008615185049102449
3_10,7_1,0.01231032924548961
3_10,7_2,3.770007964128155e-05
3_10,7_3,0.0030635033452298035
3_10,7_4,0.002249115921411559
3_10,7_5,0.008010756820590855
3_10,7_6,0.0065056639919369484
3_10,7_7,0.007738286614109214
3_10,7_8,0.006111931559459702
3_10,7_9,0.00813810627507297
3_10,7_10,0.005971929530538168
3_10,7_11,0.006448951553177248
3_10,10_1,0.00046827947135061034
3_10,10_2,0.006257286204006903
3_10,10_3,0.0029888195643413737
3_10,10_4,0.006730045487898195
3_10,10_5,0.00565835357380613
3_10,10_6,0.000574398170311839
3_10,12_1,0.010662105200635938
3_10,12_2,0.008539028638911102
3_10,12_3,0.015091673875823618
3_10,12_4,0.03362243177995042
3_10,6_1,0.01795791181249077
3_10,6_2,0.011230699232140987
3_10,6_3,0.010958594472155456
3_10,6_4,0.03106957657224331
3_10,6_5,0.007630145700922615
3_10,6_6,0.008565984702511346
3_10,6_7,0.0015216305920159301
3_10,6_8,0.0011942972371138806
3_10,9_1,5.072156620741207e-09
3_10,9_2,0.003858916699428203
3_10,9_3,0.01939234962455034
3_10,9_4,0.00545378224053239
3_10,9_5,0.007516180477642788
3_10,9_6,0.000539256457533635
3_10,9_7,0.004489647274911108
3_10,9_8,0.005550650695613286
3_10,9_9,0.005030144582278006
3_10,9_10,0.003293971655646552
3_10,9_11,0.003258165742560023
3_10,9_12,0.0016769805233319945
3_10,9_13,0.0006739402575206782
3_10,2_1,0.005172550403734826
3_10,2_2,0.0012881082256443173
3_10,2_3,0.00015757251803771207
3_10,2_4,0.003526218641032791
3_10,2_5,0.0030779586870032342
3_10,2_6,0.009776767967317303
3_10,5_1,0.015456266809122366
3_10,5_2,0.007516180477642788
3_10,5_3,0.00028755104486459537
3_10,5_4,0.00013959650471482944
3_10,5_5,0.0026387421964034438
3_10,5_6,7.915451693133566e-05
3_10,5_7,0.0003642826157317698
3_10,5_8,0.0011266699192487648
3_10,5_9,0.010203344170554154
3_10,5_10,0.00010315916156959433
3_10,5_11,0.001689359839129144
3_10,5_12,0.00024213469901426888
3_10,5_13,0.0015415385608671906
3_10,5_14,2.690988398609553e-06
3_10,3_1,0.0005284938370890692
3_10,3_2,0.000338299692849561
3_10,3_3,0.01831606777826117
3_10,3_4,0.0014380601287765124
3_10,3_5,0.05744183198740878
3_10,3_6,0.015844820481030728
3_10,3_7,0.0582341542758731
3_10,3_8,0.08293494589463192
3_10,3_9,0.011230699232140987
3_10,3_10,1.0
3_10,3_11,7.373766515252234e-05
3_10,3_12,0.027785394307845997
3_10,3_13,0.1836102812799025
3_10,3_14,0.007320324109631546
3_10,3_15,0.005579198658720065
3_10,3_16,0.1384995146311124
3_10,3_17,0.004217804029582305
3_10,3_18,0.0018819706535441062
3_10,3_19,0.02523352132943594
3_10,3_20,0.042850543166793875
3_10,3_21,0.00033401151899626783
3_10,3_22,0.001437396066719021
3_10,4_1,0.002284741971563675
3_10,4_2,0.0020575425773594514
3_10,4_3,0.004851261185990833
3_10,4_4,0.012139837438260725
3_10,4_5,0.0003305199195796065
3_10,4_6,0.002507903881783928
3_10,4_7,0.009558475337427128
3_10,4_8,0.010860921056769599
3_10,4_9,0.0030811556715474205
3_10,4_10,0.0020789355227812433
3_10,1_1,0.020433364965113106
3_10,1_2,0.001036922919413608
3_10,1_3,0.0028690312967604536
3_10,1_4,0.018037865975264397
3_10,1_5,0.0019796971181036587
3_10,1_6,0.01214522867957187
3_10,1_7,0.011167037236743803
3_10,1_8,0.07003536952909177
3_10,1_9,0.049100792115140734
3_10,1_10,0.02329284633725333
3_10,1_11,0.013161008908767173
3_11,13_1,0.0016332428047671115
3_11,13_2,0.007211701337870203
3_11,13_3,0.010208933654597758
3_11,13_4,0.0031260329375999148
3_11,14_1,0.0024012010784753624
3_11,14_2,0.010264875344376345
3_11,14_3,0.00942976457086563
3_11,14_4,0.014809371936905515
3_11,14_5,0.005176575215688723
3_11,14_6,0.00509034180100873
3_11,14_7,0.008456420424361637
3_11,11_1,0.0004959779123167398
3_11,11_2,0.007780641573516363
3_11,11_3,0.00017300939420296504
3_11,11_4,0.006258115254557925
3_11,11_5,0.004605778993549004
3_11,11_6,0.0014094668999707653
3_11,8_1,0.0028407942061022882
3_11,8_2,0.009007005020773708
3_11,8_3,0.02847108047616981
3_11,8_4,0.0212873947849066
3_11,8_5,0.03126258163025403
3_11,8_6,0.02671006169913589
3_11,7_1,0.004830643276752261
3_11,7_2,0.004205567084808746
3_11,7_3,0.2137330604897019
3_11,7_4,0.030919432818059693
3_11,7_5,0.006745071320370595
3_11,7_6,0.0053786231698668115
3_11,7_7,0.0034805080328342767
3_11,7_8,0.015946135780643068
3_11,7_9,0.08991121321462019
3_11,7_10,0.0024847016805564547
3_11,7_11,0.01732611493548031
3_11,10_1,0.0021658835157738793
3_11,10_2,0.007510567842249778
3_11,10_3,0.012540270797587533
3_11,10_4,0.010735888882790482
3_11,10_5,0.0010262103252778533
3_11,10_6,0.002303238613216638
3_11,12_1,0.001382648240692803
3_11,12_2,5.938737999133017e-05
3_11,12_3,0.031179314266229774
3_11,12_4,0.16157071189625904
3_11,6_1,0.0040940208580154585
3_11,6_2,0.009439449727091079
3_11,6_3,0.0091916674043874
3_11,6_4,0.021815654973557138
3_11,6_5,0.033154731725396465
3_11,6_6,0.0199879629967081
3_11,6_7,0.0037416656296157718
3_11,6_8,0.0006143843806460235
3_11,9_1,9.69799786967897e-06
3_11,9_2,0.0008938500750213211
3_11,9_3,7.993420720102142e-05
3_11,9_4,0.00037860252585439455
3_11,9_5,0.00013368557433272169
3_11,9_6,0.004017051946700956
3_11,9_7,0.0034876649375837577
3_11,9_8,0.002289547230511436
3_11,9_9,0.00613254408407661
3_11,9_10,0.006449483331956214
3_11,9_11,0.03280392906299604
3_11,9_12,0.0305493971211313
3_11,9_13,0.013754612559898717
3_11,2_1,0.00012777918960199162
3_11,2_2,0.0016930211722618288
3_11,2_3,0.0034935317771676057
3_11,2_4,0.0034803768297998164
3_11,2_5,2.519939590451794e-06
3_11,2_6,2.6383294371692306e-06
3_11,5_1,4.617836346563636e-06
3_11,5_2,0.0012659382647211951
3_11,5_3,0.009693443667208278
3_11,5_4,0.02307200975841621
3_11,5_5,0.002250626686062858
3_11,5_6,0.0014818748970225233
3_11,5_7,0.04179655744463759
3_11,5_8,0.005429750487496431
3_11,5_9,0.03314948871689449
3_11,5_10,0.029256421958489674
3_11,5_11,0.023059861904454425
3_11,5_12,0.07688763156677925
3_11,5_13,0.02529408679414049
3_11,5_14,0.08769845863174063
3_11,3_1,0.0005384953102581532
3_11,3_2,0.0022970693147706224
3_11,3_3,1.2758031093106523e-05
3_11,3_4,0.013828321765782836
3_11,3_5,9.69799786967897e-06
3_11,3_6,0.0011315180599942235
3_11,3_7,9.851235048383515e-05
3_11,3_8,0.015119466122342197
3_11,3_9,0.013472573371071968
3_11,3_10,6.98154946067909e-05
3_11,3_11,1.0
3_11,3_12,0.0043035966432312224
3_11,3_13,0.003011798608593677
3_11,3_14,0.018853849961530805
3_11,3_15,0.011713826109745204
3_11,3_16,0.010535718419773049
3_11,3_17,0.027174536151741965
3_11,3_18,0.0023777294281746375
3_11,3_19,0.0004348251733060835
3_11,3_20,0.019842629982874765
3_11,3_21,0.010096184898744297
3_11,3_22,0.1560717866201476
3_11,4_1,0.0009431680451724222
3_11,4_2,0.018867019888916554
3_11,4_3,0.0024325456907873756
3_11,4_4,0.006510129690636859
3_11,4_5,0.0073488737677913744
3_11,4_6,0.005212130941252669
3_11,4_7,0.001220184357063284
3_11,4_8,0.023869239593609315
3_11,4_9,0.004700297526183947
3_11,4_10,0.008858065425117531
3_11,1_1,0.007354062185312694
3_11,1_2,0.0629415844134943
3_11,1_3,0.1708004032987682
3_11,1_4,0.07235773990338351
3_11,1_5,0.14252925241598133
3_11,1_6,0.048049400905456584
3_11,1_7,0.1870939920001784
3_11,1_8,0.09373027933059615
3_11,1_9,0.12151348686353071
3_11,1_10,0.03250685928065656
3_11,1_11,0.07404342621269257
3_12,13_1,0.0013961246943158822
3_12,13_2,0.0017057422623079873
3_12,13_3,0.10144033857153899
3_12,13_4,0.002655082339807595
3_12,14_1,0.002224304820560878
3_12,14_2,3.5149066789535904e-06
3_12,14_3,0.0047905035275943135
3_12,14_4,0.001029420423917237
3_12,14_5,0.0020708241578475074
3_12,14_6,0.004478694518752678
3_12,14_7,0.0025501317834038004
3_12,11_1,0.003667376028226109
3_12,11_2,0.002322085557961794
3_12,11_3,0.00013083354874125584
3_12,11_4,0.0007630849636913519
3_12,11_5,0.01012170794039959
3_12,11_6,0.02707016455150236
3_12,8_1,0.002871734770467605
3_12,8_2,0.008173188263105516
3_12,8_3,0.0004014180761112969
3_12,8_4,0.0002708202252739017
3_12,8_5,0.007915643431745716
3_12,8_6,0.0024367906471688566
3_12,7_1,0.004474243109593104
3_12,7_2,0.000579052946931891
3_12,7_3,0.005283269672522295
3_12,7_4,0.00150934896797072
3_12,7_5,0.09504815682868407
3_12,7_6,0.021933850160344343
3_12,7_7,0.0030246772872925326
3_12,7_8,0.01894677685375112
3_12,7_9,0.008958907795285026
3_12,7_10,0.03099671335348289
3_12,7_11,0.001032805191104106
3_12,10_1,0.00021901035042331055
3_12,10_2,0.0022619504540768187
3_12,10_3,0.0034000485609256173
3_12,10_4,0.0011407517204435212
3_12,10_5,0.0007466323525730181
3_12,10_6,3.658656105417977e-05
3_12,12_1,2.4117098637680438e-06
3_12,12_2,0.006737903287930035
3_12,12_3,0.0014962866088286592
3_12,12_4,0.03367244508631247
3_12,6_1,0.00019997254600625857
3_12,6_2,0.00276611113390339
3_12,6_3,0.005143927218567878
3_12,6_4,0.007831419981363066
3_12,6_5,0.007684595784155496
3_12,6_6,0.003684725831953597
3_12,6_7,0.0006142588055906318
3_12,6_8,0.0038688338823024775
3_12,9_1,2.3057985398720344e-05
3_12,9_2,0.003974818891236232
3_12,9_3,0.010927041732560022
3_12,9_4,0.003912554514333906
3_12,9_5,0.0055055600049036335
3_12,9_6,2.1754767569030764e-05
3_12,9_7,0.0029883089541853218
3_12,9_8,0.015052285787913202
3_12,9_9,0.0015720676140475944
3_12,9_10,0.000704184698680498
3_12,9_11,0.0016726470237800784
3_12,9_12,0.004371957765647454
3_12,9_13,0.009404815534575285
3_12,2_1,0.0016554259411234987
3_12,2_2,0.0024675448877763484
3_12,2_3,0.0001370369954290104
3_12,2_4,0.002671441317794693
3_12,2_5,0.0008296806215405411
3_12,2_6,0.0018418535907885388
3_12,5_1,0.00219234981927501
3_12,5_2,0.002893233542933789
3_12,5_3,7.352528521918434e-05
3_12,5_4,5.6198370587259155e-05
3_12,5_5,0.001889753839833356
3_12,5_6,0.028296649654890156
3_12,5_7,0.003202177534753494
3_12,5_8,0.0027640247686947154
3_12,5_9,0.006190977983322087
3_12,5_10,0.001849168823168296
3_12,5_11,0.00013453200303000938
3_12,5_12,0.00021783758378571586
3_12,5_13,1.940129400689796e-05
3_12,5_14,0.003030505108617996
3_12,3_1,0.0005443580341130063
3_12,3_2,0.002322085557961794
3_12,3_3,0.004859512466773672
3_12,3_4,0.003745767512091873
3_12,3_5,0.0009589334676388634
3_12,3_6,0.0023190896180730752
3_12,3_7,0.014182378833027415
3_12,3_8,0.006293366573278973
3_12,3_9,0.0009564634109417352
3_12,3_10,0.025508158588810507
3_12,3_11,0.004172839367352646
3_12,3_12,1.0
3_12,3_13,0.01861351227403426
3_12,3_14,0.0029082863687821072
3_12,3_15,0.005347480770380783
3_12,3_16,0.02608672859007098
3_12,3_17,0.0003381045920608826
3_12,3_18,0.022520712864775045
3_12,3_19,0.02552445828519258
3_12,3_20,0.07305465722844562
3_12,3_21,0.0008617585213417064
3_12,3_22,0.003249686980155713
3_12,4_1,0.0009534372439605347
3_12,4_2,0.013369560454224686
3_12,4_3,0.0067328049202925915
3_12,4_4,0.00036236711534902633
3_12,4_5,0.004292343397968845
3_12,4_6,0.00020859132086166173
3_12,4_7,0.0008371784384196896
3_12,4_8,0.0005612077104271556
3_12,4_9,4.47814056637165e-06
3_12,4_10,0.012743564932664505
3_12,1_1,0.023034397638112537
3_12,1_2,0.03243500583059301
3_12,1_3,0.030362639221604048
3_12,1_4,0.03678092808351597
3_12,1_5,0.05737006172062114
3_12,1_6,0.030996429774920852
3_12,1_7,0.02383405804612152
3_12,1_8,0.017794207227977418
3_12,1_9,0.06543398332615806
3_12,1_10,0.02560807873173801
3_12,1_11,0.06019201355624952
3_13,13_1,0.022743984700052528
3_13,13_2,0.013193016406667066
3_13,13_3,0.02029828610728377
3_13,13_4,0.0409612719000228
3_13,14_1,0.0008453690948500333
3_13,14_2,0.024085788721631047
3_13,14_3,0.05937295691051845
3_13,14_4,0.041272038455279075
3_13,14_5,0.043616357316191526
3_13,14_6,0.049548617364116324
3_13,14_7,0.03528964699754736
3_13,11_1,0.012841934919077775
3_13,11_2,0.01655085774580481
3_13,11_3,0.010001032425620079
3_13,11_4,0.01043182035376122
3_13,11_5,0.03121502703256934
3_13,11_6,0.2109523583693526
3_13,8_1,0.004228905441405324
3_13,8_2,0.021893268190936784
3_13,8_3,0.016389215131326223
3_13,8_4,0.004921324016416523
3_13,8_5,0.06493202085783807
3_13,8_6,0.02089056028544921
3_13,7_1,0.0004249908191681114
3_13,7_2,0.008514908603205727
3_13,7_3,0.001415401256004039
3_13,7_4,0.013432710663555553
3_13,7_5,0.025131761707213852
3_13,7_6,0.01297294818725117
3_13,7_7,0.0484686878801009
3_13,7_8,0.04303463086780943
3_13,7_9,0.009116378088822076
3_13,7_10,0.02391057999862184
3_13,7_11,0.05143052293542818
3_13,10_1,0.006530539998628554
3_13,10_2,0.030450370930664876
3_13,10_3,0.036708512426997214
3_13,10_4,0.02890703553573735
3_13,10_5,0.030316707002087488
3_13,10_6,0.03968930998863828
3_13,12_1,0.016410524782364863
3_13,12_2,0.030823832889207196
3_13,12_3,0.031022787892632533
3_13,12_4,0.03390070182987162
3_13,6_1,0.07211645210141925
3_13,6_2,0.0411353715081124
3_13,6_3,0.02973408434485694
3_13,6_4,0.07056576745785464
3_13,6_5,0.06673736032225176
3_13,6_6,0.044155262042567006
3_13,6_7,0.02288136270573232
3_13,6_8,0.029315736209136672
3_13,9_1,0.0027019002453171656
3_13,9_2,0.025279603581706084
3_13,9_3,0.045578421460869475
3_13,9_4,0.011311052730660309
3_13,9_5,0.025769823609391874
3_13,9_6,0.006470269645555443
3_13,9_7,0.032267442844739314
3_13,9_8,0.0036312736685307897
3_13,9_9,0.04058930557816732
3_13,9_10,0.015412220885939581
3_13,9_11,0.03614008565407571
3_13,9_12,0.022401752499772897
3_13,9_13,0.02461500926119319
3_13,2_1,0.003008948204274388
3_13,2_2,2.2504099002514764e-05
3_13,2_3,0.02106355378580797
3_13,2_4,0.0003466563981723393
3_13,2_5,0.0006821327227992427
3_13,2_6,0.00027713495506155323
3_13,5_1,0.044400713059939714
3_13,5_2,0.003731524318026294
3_13,5_3,0.009332088566143043
3_13,5_4,1.8329640711220552e-06
3_13,5_5,0.004648463635511346
3_13,5_6,0.021106333553945082
3_13,5_7,0.0067907040620588804
3_13,5_8,0.006111027379933928
3_13,5_9,0.0010623754073619438
3_13,5_10,0.008117291524926906
3_13,5_11,0.005177738512637989
3_13,5_12,0.025343134868318917
3_13,5_13,0.010033027159647273
3_13,5_14,0.012399988629569293
3_13,3_1,0.0027880505433486263
3_13,3_2,0.0020044108749755953
3_13,3_3,0.024085788721631047
3_13,3_4,9.635241062301708e-05
3_13,3_5,0.03376756682949009
3_13,3_6,0.01333457982444805
3_13,3_7,0.0515498836019671
3_13,3_8,0.08604077181560055
3_13,3_9,0.0411353715081124
3_13,3_10,0.15345299310047686
3_13,3_11,0.0026585317965716255
3_13,3_12,0.016945100687635873
3_13,3_13,1.0
3_13,3_14,0.030313371978631255
3_13,3_15,0.031580889458727834
3_13,3_16,0.095711112903338
3_13,3_17,0.03555918935387452
3_13,3_18,0.02918369829222158
3_13,3_19,0.04353329334869617
3_13,3_20,0.09907099086968171
3_13,3_21,0.020888255407264595
3_13,3_22,0.010057503895895202
3_13,4_1,0.006369137850338235
3_13,4_2,0.0027368943648824577
3_13,4_3,0.0036546410066128185
3_13,4_4,0.014826228167081014
3_13,4_5,0.009554107340607881
3_13,4_6,0.010891134714428034
3_13,4_7,0.00011500467212737107
3_13,4_8,0.005141247175412228
3_13,4_9,0.01024981941256321
3_13,4_10,0.013517054071386585
3_13,1_1,0.005078205362047033
3_13,1_2,0.004680912914081078
3_13,1_3,0.006445344781049898
3_13,1_4,0.045024570311920954
3_13,1_5,0.013168409875906074
3_13,1_6,0.012650124997933098
3_13,1_7,0.02856473019200801
3_13,1_8,0.08358726208599176
3_13,1_9,0.04689103555206666
3_13,1_10,0.02676392303736679
3_13,1_11,0.01664366839128056
3_14,13_1,0.04249824628501
3_14,13_2,0.009562230372531386
3_14,13_3,0.004895095657460412
3_14,13_4,0.03118880840696434
3_14,14_1,0.0008180847286917292
3_14,14_2,0.018500985001059102
3_14,14_3,0.04118581605598296
3_14,14_4,0.04629241897966979
3_14,14_5,0.03266590151138876
3_14,14_6,0.04334075305570131
3_14,14_7,0.023686364628616344
3_14,11_1,0.00735938736076395
3_14,11_2,0.01399915192283905
3_14,11_3,0.0005793671149840883
3_14,11_4,0.0011548087029831398
3_14,11_5,0.03709991377246741
3_14,11_6,0.04188409400523455
3_14,8_1,0.011114896975130363
3_14,8_2,0.037946470026081466
3_14,8_3,0.019996597239128572
3_14,8_4,0.009379425572800604
3_14,8_5,0.02451042740543469
3_14,8_6,0.11381627444902623
3_14,7_1,0.004666494438662085
3_14,7_2,0.017160731964192766
3_14,7_3,0.005296726033843073
3_14,7_4,0.006445347980768868
3_14,7_5,0.05371380533249331
3_14,7_6,0.053033942217828055
3_14,7_7,0.04847981048680879
3_14,7_8,0.07795312441193937
3_14,7_9,0.046914029675599475
3_14,7_10,0.035784665282266814
3_14,7_11,0.06609002532960688
3_14,10_1,0.03587710468209272
3_14,10_2,0.05501248004950994
3_14,10_3,0.06850906041195061
3_14,10_4,0.07654443470272995
3_14,10_5,0.09039344286023751
3_14,10_6,0.12053829616198793
3_14,12_1,0.0057077650137403796
3_14,12_2,0.0005743737339701306
3_14,12_3,0.03882104273045357
3_14,12_4,0.01840156852493104
3_14,6_1,0.05180310863255442
3_14,6_2,0.05176336174884873
3_14,6_3,0.028945271903531935
3_14,6_4,0.02065741403235027
3_14,6_5,0.06656473073042195
3_14,6_6,0.11203225542126506
3_14,6_7,0.046433319719969446
3_14,6_8,0.08880004923455154
3_14,9_1,0.011572410789243207
3_14,9_2,0.01849635864957808
3_14,9_3,0.022086248078743927
